RE78 TREAT MARR NODEGREE BLACK HISPANIC EDUC AGE RE74 RE75 U74 U75 TYPE
0 0 1 1 1 0 10 54 0 0 1 1 OBS
0 0 1 1 1 0 10 54 0 0 1 1 OBS
3694.3164 0 0 1 1 0 11 25 0 0 1 1 OBS
14481.72 0 1 1 0 0 11 41 0 0 1 1 OBS
0 0 0 1 1 0 11 23 0 0 1 1 OBS
0 0 0 1 1 0 11 23 0 0 1 1 OBS
0 0 1 1 0 0 8 52 0 0 1 1 OBS
0 0 1 1 0 0 9 45 0 0 1 1 OBS
0 0 1 1 0 0 8 40 0 0 1 1 OBS
0 0 1 1 0 0 10 37 0 0 1 1 OBS
11821.813 0 1 1 0 0 11 48 0 0 1 1 OBS
0 0 1 1 0 0 9 36 0 0 1 1 OBS
8866.3594 0 1 1 0 0 7 40 0 0 1 1 OBS
8866.3594 0 1 1 0 0 7 40 0 0 1 1 OBS
0 0 1 1 0 0 11 38 0 0 1 1 OBS
0 0 1 1 0 0 7 53 0 0 1 1 OBS
0 0 1 1 1 0 10 52 0 0 1 1 OBS
0 0 1 1 0 0 7 52 0 0 1 1 OBS
0 0 1 1 1 0 9 43 0 0 1 1 OBS
0 0 1 1 1 0 4 54 0 0 1 1 OBS
0 0 1 1 0 0 6 46 0 0 1 1 OBS
0 0 1 1 0 0 8 40 0 0 1 1 OBS
0 0 1 1 0 0 8 53 0 0 1 1 OBS
10344.086 0 1 1 0 0 11 50 0 0 1 1 OBS
0 0 1 1 0 0 11 33 0 0 1 1 OBS
0 0 1 1 0 0 11 33 0 0 1 1 OBS
0 0 1 1 0 0 8 52 0 0 1 1 OBS
0 0 1 1 1 0 4 49 0 0 1 1 OBS
0 0 1 1 0 0 8 50 0 0 1 1 OBS
7093.0876 0 1 1 0 0 8 41 0 0 1 1 OBS
0 0 1 1 0 0 9 53 0 0 1 1 OBS
0 0 0 1 0 0 11 48 0 0 1 1 OBS
0 0 1 1 0 0 9 31 0 0 1 1 OBS
0 0 1 1 0 0 8 42 0 0 1 1 OBS
0 0 1 1 0 0 10 54 0 0 1 1 OBS
0 0 1 1 0 0 10 50 0 0 1 1 OBS
0 0 1 1 0 1 6 48 0 0 1 1 OBS
16846.083 0 1 1 0 0 9 22 0 0 1 1 OBS
0 0 1 1 0 0 8 41 0 0 1 1 OBS
0 0 1 1 0 0 8 41 0 0 1 1 OBS
4063.7481 0 1 1 0 0 9 45 0 313.3065 1 0 OBS
2305.2535 0 0 1 1 0 8 21 0 895.1613 1 0 OBS
0 0 1 1 0 0 8 46 0 8951.6129 1 0 OBS
0 0 1 1 0 0 8 46 0 8951.6129 1 0 OBS
5615.361 0 0 1 1 0 11 21 0 9846.7742 1 0 OBS
0 0 1 1 0 0 8 53 0 14322.581 1 0 OBS
45809.524 0 1 1 0 0 6 53 0 17187.097 1 0 OBS
14777.266 0 1 1 0 0 11 34 0 19693.548 1 0 OBS
69453.149 0 1 1 0 0 9 49 0 21483.871 1 0 OBS
118218.13 0 1 1 0 0 11 28 0 62661.29 1 0 OBS
0 0 1 1 1 0 3 43 17.6334 0 0 1 OBS
1477.7266 0 1 1 1 0 6 52 235.112 1246.0645 0 0 OBS
295.5453 0 1 1 0 0 8 54 293.89 537.0968 0 0 OBS
0 0 0 1 1 0 7 52 293.89 5012.9032 0 0 OBS
23643.625 0 1 1 1 0 11 29 783.7067 0 0 1 OBS
1152.6267 0 0 1 0 0 9 37 940.4481 3544.8387 0 0 OBS
2955.4531 0 0 1 0 0 2 38 1077.5967 6266.129 0 0 OBS
9309.6774 0 0 1 0 0 10 20 1381.2831 3523.3548 0 0 OBS
16059.932 0 0 1 1 0 6 31 1410.6721 555 0 0 OBS
0 0 0 1 1 0 10 23 1469.4501 5370.9677 0 0 OBS
0 0 0 1 1 0 11 19 1567.4134 0 0 1 OBS
2955.4531 0 1 1 0 0 11 20 1567.4134 3222.5806 0 0 OBS
5910.9063 0 0 1 1 0 9 35 1567.4134 5370.9677 0 0 OBS
8275.2688 0 0 1 1 0 10 21 1567.4134 8145.9677 0 0 OBS
7388.6329 0 1 1 1 0 8 41 1716.3177 8378.7097 0 0 OBS
7388.6329 0 1 1 1 0 8 41 1716.3177 8378.7097 0 0 OBS
8866.3594 0 1 1 0 0 8 42 1763.3401 0 0 1 OBS
8866.3594 0 1 1 0 0 8 42 1763.3401 0 0 1 OBS
1018.1536 0 0 1 1 0 8 20 1880.8961 3652.2581 0 0 OBS
16809.14 0 0 1 1 0 9 30 1959.2668 162.9194 0 0 OBS
0 0 0 1 1 0 10 29 2037.6375 2685.4839 0 0 OBS
879.2473 0 0 1 1 0 11 22 2351.1202 0 0 1 OBS
11437.604 0 0 1 1 0 10 25 2838.9776 5370.9677 0 0 OBS
1226.5131 0 0 1 1 0 8 20 2938.9002 1838.6613 0 0 OBS
0 0 0 1 0 0 7 55 2938.9002 8342.9032 0 0 OBS
10344.086 0 0 1 0 0 10 20 2938.9002 8951.6129 0 0 OBS
1034.4086 0 0 1 1 0 4 40 2962.4114 1933.5484 0 0 OBS
295.5453 0 1 1 0 0 0 52 3134.8269 0 0 1 OBS
13299.539 0 0 1 1 0 9 22 3134.8269 4345.1129 0 0 OBS
7447.7419 0 0 1 1 0 10 24 3152.4603 3902.9032 0 0 OBS
14777.266 0 0 1 0 0 11 19 3221.0346 12532.258 0 0 OBS
0 0 1 1 0 0 7 51 3291.5682 8951.6129 0 0 OBS
0 0 0 1 1 0 6 19 3526.6802 0 0 1 OBS
0 0 1 1 1 0 10 50 3526.6802 0 0 1 OBS
8127.4962 0 0 1 0 1 11 23 3526.6802 2685.4839 0 0 OBS
17732.719 0 1 1 1 0 3 38 3722.6069 5729.0323 0 0 OBS
17732.719 0 1 1 1 0 3 38 3722.6069 5729.0323 0 0 OBS
13299.539 0 0 1 0 0 11 20 3844.0815 9846.7742 0 0 OBS
0 0 1 1 1 0 10 43 3918.5336 2148.3871 0 0 OBS
4433.1797 0 1 1 1 0 6 30 3918.5336 3401.6129 0 0 OBS
7802.3963 0 1 1 1 0 10 35 3918.5336 3795.4839 0 0 OBS
7802.3963 0 1 1 1 0 10 35 3918.5336 3795.4839 0 0 OBS
7802.3963 0 1 1 1 0 10 35 3918.5336 3795.4839 0 0 OBS
7248.2488 0 1 1 0 0 10 40 3918.5336 4833.871 0 0 OBS
2955.4531 0 1 1 1 0 11 44 3918.5336 5370.9677 0 0 OBS
6649.7696 0 0 1 1 0 10 23 3918.5336 7161.2903 0 0 OBS
5910.9063 0 1 1 1 0 8 41 3918.5336 11171.613 0 0 OBS
14629.493 0 1 1 1 0 5 39 4051.7637 13427.419 0 0 OBS
14629.493 0 1 1 1 0 5 39 4051.7637 13427.419 0 0 OBS
14629.493 0 1 1 1 0 5 39 4051.7637 13427.419 0 0 OBS
0 0 0 1 1 0 11 25 4055.6823 11637.097 0 0 OBS
8570.8141 0 0 1 0 0 11 19 4114.4603 4654.8387 0 0 OBS
8127.4962 0 1 1 0 0 6 23 4114.4603 7161.2903 0 0 OBS
11245.499 0 1 1 1 0 9 38 4228.0978 7941.871 0 0 OBS
6383.7788 0 1 1 1 0 9 50 4333.8982 7469.2258 0 0 OBS
2364.3625 0 0 1 0 0 11 18 4351.5316 32270.565 0 0 OBS
14570.384 0 1 1 1 0 11 22 4449.4949 6187.3548 0 0 OBS
2364.3625 0 0 1 1 0 10 19 4702.2403 3437.4194 0 0 OBS
4947.4286 0 1 1 1 0 10 25 4702.2403 4282.4516 0 0 OBS
13481.3 0 1 1 1 0 6 47 4702.2403 4296.7742 0 0 OBS
24641.091 0 1 1 0 0 4 47 4702.2403 8593.5484 0 0 OBS
11082.949 0 1 1 0 0 7 51 4702.2403 8951.6129 0 0 OBS
10639.631 0 1 1 0 0 9 19 4858.9817 6087.0968 0 0 OBS
8127.4962 0 1 1 1 0 8 24 4898.167 5370.9677 0 0 OBS
14777.266 0 0 1 0 0 10 19 5094.0937 4296.7742 0 0 OBS
0 0 0 1 1 0 11 44 5172.4644 6266.129 0 0 OBS
6797.5422 0 1 1 0 0 8 52 5290.0204 0 0 1 OBS
13299.539 0 1 1 0 0 9 20 5387.9837 8951.6129 0 0 OBS
1329.9539 0 1 1 1 0 11 24 5427.169 0 0 1 OBS
11348.94 0 1 1 1 0 11 19 5485.947 7590.9677 0 0 OBS
8866.3594 0 0 1 1 0 11 22 5485.947 13427.419 0 0 OBS
0 0 1 1 1 0 6 30 5681.8737 0 0 1 OBS
0 0 1 1 1 0 10 50 5681.8737 0 0 1 OBS
7240.8602 0 0 1 0 0 8 20 5681.8737 3584.2258 0 0 OBS
7093.0876 0 1 1 1 0 8 26 5681.8737 4296.7742 0 0 OBS
7873.3272 0 0 1 1 0 6 46 5838.6151 9678.4839 0 0 OBS
0 0 1 1 1 0 10 38 5877.8004 0 0 1 OBS
8866.3594 0 1 1 0 0 8 25 5877.8004 0 0 1 OBS
13299.539 0 0 1 1 0 9 24 5877.8004 5370.9677 0 0 OBS
4137.6344 0 1 1 1 0 3 55 5877.8004 5370.9677 0 0 OBS
22165.899 0 1 1 1 0 5 40 5877.8004 5370.9677 0 0 OBS
12560.676 0 1 1 1 0 9 25 5877.8004 6266.129 0 0 OBS
295.5453 0 1 1 1 0 7 43 5877.8004 6815.7581 0 0 OBS
9457.4501 0 0 1 1 0 11 18 5877.8004 6932.129 0 0 OBS
1477.7266 0 1 1 1 0 7 28 5877.8004 8142.3871 0 0 OBS
22165.899 0 1 1 1 0 4 52 5877.8004 11637.097 0 0 OBS
857.0814 0 1 1 1 0 8 22 5877.8004 12030.968 0 0 OBS
14777.266 0 1 1 1 0 7 34 5877.8004 12532.258 0 0 OBS
12117.358 0 0 1 0 0 9 25 5877.8004 13427.419 0 0 OBS
20688.172 0 1 1 0 0 10 43 5877.8004 17903.226 0 0 OBS
10196.313 0 1 1 1 0 9 31 6024.7454 5621.6129 0 0 OBS
7388.6329 0 0 1 1 0 8 27 6269.6538 6624.1935 0 0 OBS
2216.5899 0 1 1 0 0 11 22 6442.0692 5818.5484 0 0 OBS
930.9677 0 1 1 1 0 11 32 6524.3585 0 0 1 OBS
12560.676 0 0 1 1 0 5 49 6583.1365 5729.0323 0 0 OBS
4255.8525 0 1 1 0 0 8 55 6661.5071 3820.5484 0 0 OBS
1182.1813 0 1 1 0 0 11 20 6661.5071 5370.9677 0 0 OBS
9169.2934 0 1 1 1 0 8 33 6661.5071 8579.2258 0 0 OBS
7388.6329 0 1 1 0 0 11 22 6802.5743 1790.3226 0 0 OBS
1994.9309 0 1 1 1 0 8 26 6857.4338 3580.6452 0 0 OBS
9457.4501 0 1 1 1 0 10 20 6857.4338 6831.871 0 0 OBS
4433.1797 0 1 1 0 1 2 45 6857.4338 7161.2903 0 0 OBS
9408.6851 0 1 1 1 0 8 45 6857.4338 9537.0484 0 0 OBS
0 0 1 1 1 0 11 33 6857.4338 11637.097 0 0 OBS
9497.3487 0 1 1 1 0 3 41 6990.664 3222.5806 0 0 OBS
8866.3594 0 1 1 1 0 7 25 7131.7312 10741.935 0 0 OBS
7388.6329 0 1 1 1 0 11 35 7335.4949 8557.7419 0 0 OBS
7388.6329 0 1 1 1 0 11 35 7335.4949 8557.7419 0 0 OBS
0 0 1 1 0 0 10 29 7347.2505 0 0 1 OBS
5910.9063 0 0 1 1 0 4 41 7494.1955 5370.9677 0 0 OBS
4433.1797 0 0 1 1 0 6 36 7494.1955 7447.7419 0 0 OBS
2216.5899 0 1 1 1 0 5 52 7523.5845 4296.7742 0 0 OBS
2216.5899 0 1 1 1 0 5 52 7523.5845 4296.7742 0 0 OBS
11821.813 0 1 1 0 1 10 41 7562.7699 9134.2258 0 0 OBS
5910.9063 0 1 1 1 0 10 29 7641.1405 8122.6935 0 0 OBS
0 0 0 1 1 0 10 42 7837.0672 1718.7097 0 0 OBS
3694.3164 0 1 1 1 0 11 22 7837.0672 5012.9032 0 0 OBS
7388.6329 0 1 1 1 0 11 27 7837.0672 5370.9677 0 0 OBS
14777.266 0 1 1 1 0 5 42 7837.0672 7161.2903 0 0 OBS
14777.266 0 1 1 1 0 5 42 7837.0672 7161.2903 0 0 OBS
11821.813 0 1 1 0 0 5 49 7837.0672 8056.4516 0 0 OBS
8718.5868 0 1 1 1 0 9 28 7837.0672 8235.4839 0 0 OBS
8866.3594 0 1 1 1 0 9 45 7837.0672 8951.6129 0 0 OBS
9605.2227 0 1 1 1 0 6 45 7837.0672 8951.6129 0 0 OBS
0 0 1 1 0 0 8 39 7837.0672 9846.7742 0 0 OBS
12037.561 0 1 1 1 0 9 34 7837.0672 11211 0 0 OBS
15072.811 0 1 1 0 0 11 22 7837.0672 13964.516 0 0 OBS
11082.949 0 1 1 0 0 10 32 7837.0672 16112.903 0 0 OBS
11993.229 0 1 1 1 0 5 49 7944.8269 7698.3871 0 0 OBS
5910.9063 0 1 1 1 0 7 27 7954.6232 7161.2903 0 0 OBS
8570.8141 0 1 1 1 0 11 21 8032.9939 4848.1935 0 0 OBS
1477.7266 0 1 1 0 0 11 40 8072.1792 0 0 1 OBS
9900.768 0 1 1 0 0 8 26 8150.5499 7447.7419 0 0 OBS
0 0 1 1 0 0 10 33 8272.0244 2619.2419 0 0 OBS
0 0 1 1 1 0 6 54 8354.3136 0 0 1 OBS
8866.3594 0 1 1 1 0 9 40 8424.8473 6572.2742 0 0 OBS
15072.811 0 1 1 0 0 8 27 8424.8473 7698.3871 0 0 OBS
8689.0323 0 1 1 1 0 5 41 8424.8473 10741.935 0 0 OBS
23643.625 0 1 1 1 0 10 29 8464.0326 8325 0 0 OBS
51.7204 0 1 1 1 0 10 29 8659.9593 10892.323 0 0 OBS
7388.6329 0 1 1 1 0 10 26 8816.7006 0 0 1 OBS
13299.539 0 1 1 0 1 10 25 8816.7006 8056.4516 0 0 OBS
7184.7066 0 1 1 1 0 8 40 8816.7006 8056.4516 0 0 OBS
11821.813 0 1 1 1 0 7 40 8816.7006 8951.6129 0 0 OBS
8969.8003 0 0 1 1 0 7 49 8816.7006 11270.081 0 0 OBS
13299.539 0 1 1 0 0 9 46 8816.7006 14322.581 0 0 OBS
9102.7957 0 1 1 1 0 8 50 8985.1976 9846.7742 0 0 OBS
16254.992 0 1 1 1 0 8 24 9008.7088 13033.548 0 0 OBS
14777.266 0 1 1 0 0 9 23 9012.6273 0 0 1 OBS
8955.023 0 1 1 1 0 10 24 9012.6273 6624.1935 0 0 OBS
16254.992 0 1 1 0 1 10 20 9208.554 8951.6129 0 0 OBS
17881.969 0 1 1 1 0 11 30 9228.1466 8808.3871 0 0 OBS
20512.323 0 1 1 0 0 4 47 9355.499 20884.113 0 0 OBS
17732.719 0 1 1 1 0 10 26 9404.4807 4923.3871 0 0 OBS
9266.8233 0 1 1 1 0 5 50 9404.4807 10136.806 0 0 OBS
9457.4501 0 1 1 0 0 11 49 9404.4807 11637.097 0 0 OBS
11821.813 0 1 1 0 0 10 27 9404.4807 11812.548 0 0 OBS
12560.676 0 1 1 0 0 8 28 9404.4807 14322.581 0 0 OBS
13299.539 0 1 1 1 0 10 22 9717.9633 9023.2258 0 0 OBS
9221.0138 0 1 1 1 0 7 40 9737.556 8674.1129 0 0 OBS
0 0 1 1 1 0 5 52 9796.334 1074.1935 0 0 OBS
26599.078 0 1 1 0 0 10 34 9796.334 2327.4194 0 0 OBS
11821.813 0 1 1 0 0 7 38 9796.334 5370.9677 0 0 OBS
0 0 1 1 1 0 5 49 9796.334 5370.9677 0 0 OBS
7388.6329 0 1 1 1 0 10 20 9796.334 5370.9677 0 0 OBS
8866.3594 0 1 1 1 0 5 44 9796.334 8951.6129 0 0 OBS
10344.086 0 1 1 1 0 9 34 9796.334 8951.6129 0 0 OBS
8866.3594 0 0 1 1 0 9 46 9796.334 9309.6774 0 0 OBS
5910.9063 0 0 1 1 0 4 47 9796.334 10741.935 0 0 OBS
13299.539 0 1 1 1 0 11 24 9796.334 10741.935 0 0 OBS
19210.445 0 1 1 1 0 5 39 9796.334 10741.935 0 0 OBS
886.6359 0 0 1 1 0 11 32 9796.334 14322.581 0 0 OBS
22165.899 0 1 1 0 0 11 43 9796.334 21483.871 0 0 OBS
25121.352 0 1 1 0 0 11 24 9796.334 24885.484 0 0 OBS
5172.043 0 1 1 0 0 7 37 9796.334 29719.355 0 0 OBS
10344.086 0 1 1 1 0 11 23 9980.5051 6266.129 0 0 OBS
17732.719 0 1 1 0 1 11 21 9992.2607 4114.1613 0 0 OBS
7260.0707 0 1 1 1 0 11 39 9992.2607 11637.097 0 0 OBS
13299.539 0 1 1 0 0 6 27 9992.2607 11637.097 0 0 OBS
9752.9954 0 1 1 1 0 10 41 10090.224 14757.629 0 0 OBS
0 0 0 1 1 0 10 32 10188.187 8951.6129 0 0 OBS
0 0 1 1 1 0 5 40 10188.187 12174.194 0 0 OBS
13299.539 0 1 1 1 0 11 37 10188.187 13964.516 0 0 OBS
13299.539 0 1 1 1 0 11 37 10188.187 13964.516 0 0 OBS
14777.266 0 0 1 1 0 11 50 10188.187 17903.226 0 0 OBS
1477.7266 0 1 1 0 1 8 47 10286.151 7161.2903 0 0 OBS
11501.146 0 1 1 1 0 10 29 10384.114 7304.5161 0 0 OBS
9752.9954 0 1 1 0 0 10 19 10431.136 6982.2581 0 0 OBS
17023.41 0 1 1 0 0 6 44 10450.729 13427.419 0 0 OBS
8127.4962 0 1 1 1 0 7 28 10487.955 8260.5484 0 0 OBS
8866.3594 0 1 1 0 0 10 25 10580.041 8647.2581 0 0 OBS
11821.813 0 1 1 1 0 9 39 10580.041 9667.7419 0 0 OBS
11821.813 0 1 1 1 0 9 39 10580.041 9667.7419 0 0 OBS
19210.445 0 1 1 1 0 8 34 10580.041 12532.258 0 0 OBS
0 0 1 1 0 0 7 39 10580.041 17545.161 0 0 OBS
15926.937 0 1 1 1 0 7 53 10583.959 17525.468 0 0 OBS
15926.937 0 1 1 1 0 7 53 10583.959 17525.468 0 0 OBS
15146.697 0 1 1 0 0 8 28 10678.004 10382.081 0 0 OBS
5319.8157 0 1 1 1 0 10 49 10775.967 0 0 1 OBS
5319.8157 0 1 1 1 0 10 49 10775.967 0 0 1 OBS
0 0 1 1 1 0 6 47 10775.967 8056.4516 0 0 OBS
16254.992 0 1 1 1 0 9 30 10775.967 8951.6129 0 0 OBS
5910.9063 0 1 1 1 0 9 31 10775.967 8951.6129 0 0 OBS
9605.2227 0 1 1 0 0 8 29 10775.967 8951.6129 0 0 OBS
1078.7404 0 1 1 1 0 7 44 10775.967 10741.935 0 0 OBS
23643.625 0 1 1 0 0 10 19 10775.967 14322.581 0 0 OBS
11821.813 0 1 1 0 1 6 42 10775.967 22558.065 0 0 OBS
19210.445 0 1 1 0 0 10 54 10775.967 32225.806 0 0 OBS
14895.484 0 1 1 1 0 10 48 10785.764 5370.9677 0 0 OBS
7684.1782 0 1 1 1 0 11 27 10897.442 3938.7097 0 0 OBS
7675.3118 0 0 1 1 0 11 22 10971.894 7161.2903 0 0 OBS
24825.806 0 1 1 0 0 10 33 10971.894 12174.194 0 0 OBS
14777.266 0 1 1 0 0 8 37 10971.894 13427.419 0 0 OBS
9605.2227 0 0 1 1 0 11 22 11069.857 5191.9355 0 0 OBS
13151.767 0 0 1 0 0 11 21 11167.821 5370.9677 0 0 OBS
11891.266 0 1 1 0 0 9 23 11167.821 11995.161 0 0 OBS
13299.539 0 1 1 0 0 8 35 11167.821 18796.597 0 0 OBS
20688.172 0 1 1 0 0 8 31 11167.821 19335.484 0 0 OBS
7979.7235 0 1 1 1 0 6 26 11461.711 9807.3871 0 0 OBS
9079.1521 0 1 1 1 0 9 22 11708.578 10419.677 0 0 OBS
9788.4608 0 1 1 1 0 6 33 11739.927 5958.1935 0 0 OBS
19210.445 0 1 1 0 0 9 27 11749.723 2327.4194 0 0 OBS
15516.129 0 0 1 1 0 11 34 11755.601 2148.3871 0 0 OBS
10048.541 0 1 1 1 0 11 23 11755.601 5818.5484 0 0 OBS
6649.7696 0 0 1 1 0 9 25 11755.601 7161.2903 0 0 OBS
11821.813 0 1 1 1 0 9 28 11755.601 7161.2903 0 0 OBS
10166.759 0 1 1 0 0 10 46 11755.601 7161.2903 0 0 OBS
10166.759 0 1 1 0 0 10 46 11755.601 7161.2903 0 0 OBS
0 0 1 1 0 0 2 53 11755.601 8593.5484 0 0 OBS
3073.6713 0 1 1 0 0 8 48 11755.601 8844.1935 0 0 OBS
3073.6713 0 1 1 0 0 8 48 11755.601 8844.1935 0 0 OBS
0 0 1 1 1 0 11 35 11755.601 8951.6129 0 0 OBS
8866.3594 0 1 1 1 0 10 29 11755.601 9780.5323 0 0 OBS
10344.086 0 1 1 0 0 9 43 11755.601 10741.935 0 0 OBS
11821.813 0 1 1 1 0 8 42 11755.601 10741.935 0 0 OBS
14260.061 0 1 1 1 0 11 47 11755.601 10741.935 0 0 OBS
11821.813 0 1 1 0 0 10 34 11755.601 12174.194 0 0 OBS
25248.436 0 0 1 1 0 10 39 11755.601 12532.258 0 0 OBS
12930.108 0 1 1 1 0 8 43 11755.601 12532.258 0 0 OBS
12930.108 0 1 1 1 0 8 43 11755.601 12532.258 0 0 OBS
10639.631 0 1 1 1 0 10 28 11755.601 15217.742 0 0 OBS
0 0 1 1 1 0 11 47 11755.601 16053.823 0 0 OBS
10344.086 0 1 1 0 1 0 45 11755.601 16112.903 0 0 OBS
10344.086 0 1 1 1 0 4 53 11892.749 8951.6129 0 0 OBS
11821.813 0 0 1 1 0 4 54 11933.894 10965.726 0 0 OBS
8718.5868 0 1 1 0 0 9 41 11951.528 12890.323 0 0 OBS
14147.754 0 1 1 1 0 7 44 11967.202 14566.065 0 0 OBS
0 0 1 1 0 0 8 51 11986.794 1546.8387 0 0 OBS
17732.719 0 0 1 0 0 10 26 12000.509 14322.581 0 0 OBS
7388.6329 0 1 1 0 0 4 53 12039.695 2660.4194 0 0 OBS
12847.355 0 1 1 0 0 9 30 12178.802 11493.871 0 0 OBS
11821.813 0 1 1 1 0 3 54 12225.825 9606.871 0 0 OBS
7240.8602 0 1 1 0 0 8 53 12235.621 0 0 1 OBS
9900.768 0 1 1 1 0 10 34 12343.381 11637.097 0 0 OBS
13323.183 0 1 1 1 0 5 48 12343.381 13606.452 0 0 OBS
0 0 1 1 0 0 11 45 12382.566 21483.871 0 0 OBS
0 0 1 1 0 0 11 45 12382.566 21483.871 0 0 OBS
13595.084 0 1 1 0 1 6 49 12539.308 16470.968 0 0 OBS
13595.084 0 1 1 0 1 6 49 12539.308 16470.968 0 0 OBS
13299.539 0 1 1 1 0 11 22 12539.308 21483.871 0 0 OBS
14777.266 0 1 1 1 0 10 25 12696.049 8951.6129 0 0 OBS
0 0 1 1 0 0 11 37 12735.234 0 0 1 OBS
8866.3594 0 1 1 0 0 9 33 12735.234 6266.129 0 0 OBS
8866.3594 0 1 1 0 0 9 33 12735.234 6266.129 0 0 OBS
14038.402 0 1 1 0 0 11 20 12735.234 7161.2903 0 0 OBS
12412.903 0 1 1 0 0 8 44 12735.234 10312.258 0 0 OBS
13299.539 0 1 1 1 0 6 53 12735.234 10741.935 0 0 OBS
5910.9063 0 0 1 1 0 6 31 12735.234 10741.935 0 0 OBS
17732.719 0 1 1 0 0 9 28 12735.234 12532.258 0 0 OBS
8204.3379 0 1 1 0 0 11 25 12735.234 21483.871 0 0 OBS
0 0 1 1 1 0 6 50 13033.043 4092.6774 0 0 OBS
13447.312 0 1 1 0 0 7 35 13127.088 12711.29 0 0 OBS
13447.312 0 1 1 0 0 7 35 13127.088 12711.29 0 0 OBS
16254.992 0 1 1 1 0 11 31 13127.088 14859.677 0 0 OBS
8866.3594 0 0 1 1 0 9 21 13127.088 16327.742 0 0 OBS
12811.889 0 1 1 1 0 11 36 13140.802 12532.258 0 0 OBS
17732.719 0 1 1 1 0 10 40 13244.644 19693.548 0 0 OBS
14333.948 0 1 1 0 0 8 30 13303.422 17903.226 0 0 OBS
12435.069 0 1 1 1 0 9 44 13366.118 14644.839 0 0 OBS
17732.719 0 1 1 0 0 9 41 13518.941 13964.516 0 0 OBS
15368.356 0 0 1 0 0 10 40 13616.904 10741.935 0 0 OBS
14777.266 0 0 1 0 0 11 20 13714.868 6194.5161 0 0 OBS
27781.26 0 1 1 0 0 11 19 13714.868 6416.5161 0 0 OBS
0 0 1 1 0 0 7 39 13714.868 6624.1935 0 0 OBS
0 0 1 1 1 0 8 46 13714.868 7089.6774 0 0 OBS
8866.3594 0 1 1 0 0 11 22 13714.868 8593.5484 0 0 OBS
0 0 1 1 0 0 11 37 13714.868 9259.5484 0 0 OBS
10604.166 0 0 1 1 0 6 48 13714.868 11637.097 0 0 OBS
23643.625 0 1 1 0 0 10 52 13714.868 12174.194 0 0 OBS
16254.992 0 1 1 1 0 7 50 13714.868 12532.258 0 0 OBS
16254.992 0 1 1 1 0 7 50 13714.868 12532.258 0 0 OBS
11082.949 0 1 1 1 0 11 26 13714.868 13248.387 0 0 OBS
20688.172 0 1 1 0 0 11 31 13714.868 13785.484 0 0 OBS
7249.7266 0 1 1 0 0 10 21 13714.868 14080.887 0 0 OBS
8748.1413 0 1 1 0 0 8 52 13714.868 14322.581 0 0 OBS
2364.3625 0 0 1 1 0 10 30 13714.868 14322.581 0 0 OBS
36943.164 0 0 1 0 0 11 20 13714.868 14322.581 0 0 OBS
14777.266 0 1 1 0 0 5 52 13714.868 14322.581 0 0 OBS
23643.625 0 1 1 0 1 3 45 13714.868 16112.903 0 0 OBS
15522.04 0 1 1 1 0 10 46 13714.868 16112.903 0 0 OBS
19613.865 0 1 1 0 0 7 32 13714.868 17008.065 0 0 OBS
16254.992 0 1 1 1 0 7 50 13714.868 17903.226 0 0 OBS
10048.541 0 1 1 0 0 6 28 13734.46 6395.0323 0 0 OBS
16905.192 0 0 1 1 0 10 33 13754.053 13964.516 0 0 OBS
11082.949 0 1 1 1 0 5 53 14008.758 2660.4194 0 0 OBS
16373.21 0 1 1 0 0 9 44 14051.862 13905.435 0 0 OBS
20392.627 0 1 1 0 0 11 28 14106.721 10741.935 0 0 OBS
14843.763 0 1 1 0 0 8 53 14106.721 14322.581 0 0 OBS
13299.539 0 1 1 0 0 7 53 14106.721 14322.581 0 0 OBS
14422.611 0 1 1 0 0 4 52 14106.721 15074.516 0 0 OBS
26599.078 0 1 1 0 1 11 23 14263.462 8414.5161 0 0 OBS
16254.992 0 1 1 0 0 9 25 14263.462 12890.323 0 0 OBS
8866.3594 0 1 1 0 1 8 54 14302.648 0 0 1 OBS
8866.3594 0 1 1 0 1 8 54 14302.648 0 0 1 OBS
21427.035 0 1 1 0 0 10 40 14302.648 24169.355 0 0 OBS
21427.035 0 1 1 0 0 10 40 14302.648 24169.355 0 0 OBS
0 0 1 1 0 0 11 21 14400.611 11458.065 0 0 OBS
0 0 1 1 0 0 8 51 14465.267 21752.419 0 0 OBS
11821.813 0 1 1 1 0 10 24 14482.9 10741.935 0 0 OBS
14186.175 0 1 1 0 0 8 46 14498.574 10741.935 0 0 OBS
10344.086 0 1 1 1 0 3 55 14547.556 13463.226 0 0 OBS
11821.813 0 0 1 1 0 10 41 14678.827 15253.548 0 0 OBS
7107.8648 0 1 1 1 0 11 25 14694.501 6624.1935 0 0 OBS
16254.992 0 1 1 0 0 8 39 14694.501 12532.258 0 0 OBS
18539.558 0 1 1 0 0 8 19 14694.501 12532.258 0 0 OBS
17732.719 0 1 1 1 0 11 23 14694.501 13427.419 0 0 OBS
8423.0415 0 1 1 0 0 10 49 14694.501 14322.581 0 0 OBS
28076.805 0 1 1 0 0 11 38 14694.501 14322.581 0 0 OBS
11821.813 0 0 1 1 0 11 42 14694.501 15217.742 0 0 OBS
14777.266 0 1 1 0 0 11 24 14694.501 15575.806 0 0 OBS
19210.445 0 1 1 1 0 7 36 14694.501 15754.839 0 0 OBS
